Key;Tekst_Mikkel_Peter;Tekst_bem
ID1931080510;arbejde ved havnen;
ID1931080610;arbejde ved havnen;
ID1931080710;arbejde ved havnen;
ID1931080810;Verna bryllup;
ID1931081010;arbejde ved havnen;
ID1931081110;arbejde ved havnen;
ID1931081210;arbejde ved havnen;
ID1931081310;lam fra Hjortholm, arbejde ved havnen 1/2;
ID1931081410;lavet bøjler;
ID1931081510;lavet bøjler;
ID1931081610;lavet bøjler;
ID1931081710;hugget træ;
ID1931081810;hugget træ, 6 rm savet, 140 pæle, 1 stang?;
ID1931081910;hugget træ, 3 imer, renset planter;
ID1931082010;sat torskeruser, ;
ID1931082110;gravet køkken mødning på Hjortholm;
ID1931082210;gravet køkken mødning på Hjortholm;
ID1931082310;søndag røgtet ruser;
ID1931082410;hugget træ 1/2, høstet R. Hansen;
ID1931082510;høstet R. Hansen;
ID1931082610;røgtet ruser 1/2, høstet færdig R. Hansen;
ID1931082710;høstet for Magnus;
ID1931082810;høstet for Magnus;
ID1931082910;høstet for Magnus;
ID1931083010;søndag  ;
ID1931083110;høstet for Magnus;
ID1931080900;;
ID1931090110;lavet rade, solgt 182 kg torsk 12 ører;
ID1931090210;tærsket for R. Hansen;
ID1931090310;røgtet ruser;
ID1931090410;lavet rade ;
ID1931090510;lavet rade, solgt 131 kg torsk 12 ører;
ID1931090610;søndag;
ID1931090710;røgtet r user, lavet ?;
ID1931090810;tjæret ruser, solgt 117 kg torsk 12 ører, sat sildegarn;
ID1931090910;25 p sild lavet bøjler;
ID1931091010;røgtet ruser, 22 p sild 15 ører;
ID1931091110;tærsket for R.Søren 1/2;
ID1931091210;regn, røgtet ruser 1/2;
ID1931091310;solgt 140 kg torsk 12 ører, røgtet ruser;
ID1931091410;tærsket for R. Søren , tærsket for Bertel;
ID1931091510;75 kg torsk 12 ører, sat sildegarn 25 p sild;
ID1931091610;røgtet ruser;
ID1931091710;3 1/2 kkr,. sild a 7,5 kr;
ID1931091810;ingen sild;
ID1931091910;renset ruser Villy;
ID1931092010;søndag, 300 kg torsk 14 ører, 5 snese sild Verna;
ID1931092110;storm nordøst, 4 k. sild P Andersen, 6.25;
ID1931092210;røgtet ruser, 1 ol sild;
ID1931092310;solgt 247 kg. Torsk 14 ører, kv ier fra Vejrø;
ID1931092410;kvier fra Vejrø;
ID1931092510;kvier fra Kyholm;
ID1931092610;røgtet ruser, klippet lam Kyholm;
ID1931092710;søndag i Pillemark;
ID1931092910;røgtet ruser;
ID1931093010;klippet får Hjh;
ID1931092800;;
ID1931100110;røgtet ruser;
ID1931100210;3 k sild, Laurits 6 kr, røgtet ruser;
ID1931100310;7 ks.sild  spegesild;
ID1931100410;søndag, 2,5 k. sild Bagge 3 kr;
ID1931100510;7 sild, røgtet ruser;
ID1931100610;90 p sild, 4 kr. Laurits;
ID1931100710;10 sild, 553 kg. Torsk 14 ører;
ID1931100810;4 k. sild 4 kr. Laurits;
ID1931100910;2 k.sild, P Lam, Beck. Røgtet ruser;
ID1931101010;lappet ruser sildegarn;
ID1931101110;søndag, KM sejlet, syet sejl på Jagt-Laj;
ID1931101210;røgtet ruser;
ID1931101310;syet sejl færdig, 273 kg. Torsk 14 ører;
ID1931101410;lavet fold Hjortholm;
ID1931101510;røgtet ruser;
ID1931101610;lavet fold Hjortholm;
ID1931101710;gravet kirkegård på Kyholm;
ID1931101810;røgtet ruser, blæst;
ID1931101910;gravet på Kyholm;
ID1931102010;storm sne;
ID1931102110;røgtet ruser, kvier fra Hjh;
ID1931102210;gravet på Kyholm;
ID1931102310;solgt 317 kg torsk 14 ører, hugget træ i skoven;
ID1931102410;røgtet ruser ;
ID1931102510;røgtet ruser for Hans Jørgen, søndag;
ID1931102610;hugget træ;
ID1931102710;111 kg torsk 14 ører;
ID1931102810;røgtet ruser;
ID1931102910;hugget træ;
ID1931103010;hugget træ;
ID1931103110;røgtet ruser;
ID1931110110;søndag, 332 kg. Torsk 15 ører;
ID1931110210;pilket torsk;
ID1931110310;hugget træ;
ID1931110410;hugget træ 3 rm, 1 stb. 4 tylt;
ID1931110510;røgtet ruser;
ID1931110610;gravet haven;
ID1931110710;hugget træ;
ID1931110810;søndag, røgtet ruser;
ID1931110910;Knud født;(Vernas søn) hugget træ
ID1931111010;hugget træ, 9 rm 2 tylt;
ID1931111110;røgtet ruser;
ID1931111210;hugget træ;
ID1931111310;røgtet ruser;
ID1931111410;hugget træ, solgt 192 kg. torsk 14 ører, Haugaard i Tranebjerg;
ID1931111510;søndag, i Pillemark;
ID1931111610;hugget træ;
ID1931111710;røgtet ruser;
ID1931111810;hugget træ, 11 rm træ;
ID1931111910;hugget træ, 187 kg torsk 12 ører;
ID1931112010;hugget træ;
ID1931112110;arbejde på vejen;
ID1931112210;røgtet ruser;
ID1931112310;hugget træ;
ID1931112410;hugget træ;
ID1931112510;røgtet ruser;
ID1931112610;røgtet ruser;
ID1931112710;hugget træ;
ID1931112810;Samuels gård brænd, 1 rm træ 1 tyltt;
ID1931112910;296 kg. Torsk 12 ører, gravet have;
ID1931113010;røgtet ruser;
ID1931110101;i alt 40 rm. 2 stb, 7 tylt på den vej jeg huggede;
ID1931120110;hugget træ 2 rm;
ID1931120210;hugget træ 2 rm;
ID1931120310;røgtet ruser, til begravelse Jens Post;
ID1931120410;grus på vejen ;
ID1931120510;grus på vejen  storm;
ID1931120610;søndag, orkan;
ID1931120710;281 kg torsk 11 ører, grus på vejen ;
ID1931120810;røgtet ruser  ;
ID1931120910;ler på  vejen;
ID1931121010;hugget træ 2 rm;
ID1931121110;røgtet ruser;
ID1931121210;309 kg. s 8 ører, 75 kg. S 14 ører  lappet ruser;
ID1931121310;søndag, lappet ruser;
ID1931121410;røgtet ruser;
ID1931121510;hugget træ 2 B;
ID1931121610;hugget træ 2 B;
ID1931121710;v æret i Tranebjerg, røgtet ruser, gjort op Valdemar;
ID1931121810;lappet ruser;
ID1931121910;192 kg. S 8, 87 kg S. 14 ører, hugget træ 2B;
ID1931122010;søndag basselgilde Knud;
ID1931122110;røgtet ruser;
ID1931122210;får fra Hjortholm, is;
ID1931122310;42 kg S 14, 74 s 8 ører, stænge op Hjortholm;
ID1931122410;ruskvejr;
ID1931122810;hugget træ 2;
ID1931122910;røgtet ruser;
ID1931123010;hugget 1 læs træ til mig;
ID1931123110;lam fra Kyholm, i læs træ hjem;
ID1931120101;14 rm;
ID1931122500;;
ID1931122600;;
ID1931122700;;
ID1932010210;røgtet ruser;
ID1932010310;søndag, 147 kg S 18, 202 s 8 ører, stanget ål 10;
ID1932010410;stanget ål 22;
ID1932010510;røgtet ruser;
ID1932010610;regn,blæst;
ID1932010710;hugget træ 2B;
ID1932010810;røgtet ruser, stanget 16 ål;
ID1932010910;hugget træ 2B, 177 S 18, 155 s 8 ører;
ID1932011010;søndag, blæst syd;
ID1932011110;hugget træ 2B;
ID1932011210;røgtet ruser;
ID1932011310;hugget træ 2 B;
ID1932011410;hugget 3 kvas B ;
ID1932011510;hugget træ, 2 stangbunker;
ID1932011610;hugget træ, 2 stangbunker;
ID1932011710;røgtet ruser, søndag;
ID1932011810;hugget træ, 12 p ål 70 ører;
ID1932011910;solgt 106 S 20 ører, 164 s 8 ører, hugget træ 2B;
ID1932012010;røgtet ruser;
ID1932012110;hugget træ 3;
ID1932012210;hugget træ 2;
ID1932012310;hugget træ 2;
ID1932012410;søndag, røgtet ruser, 28 S 20, 50s 8 ører, stan get ål;
ID1932012510;hugget træ 2B, 4 p ål 70 ører;
ID1932012610;hugget træ 2 B;
ID1932012710;hugget træ 2 B;
ID1932012810;ruser op, hugget træ 1 b;
ID1932012910;Jens Truelsen død, hugget træ 2 B;
ID1932013010;hugget træ 2 B;
ID1932013110;søndag, sta get 32 ål;
ID1932010101;21-22-23   30 kr;
ID1932010101;rest måned 50 kr;
ID1932010100;;
ID1932020110;hugget træ 1 stb, 11 p ål 70 ører;
ID1932020210;hugget træ 5 rm;
ID1932020310;hugget træ 3 rm, lavet vej 2 timer;
ID1932020410;hugget træ 1 rm, 1 stb;
ID1932020510;Agerskou død, hugget træ 2 stb, renset planter 1/2 time;
ID1932020610;hugget træ 2 stb, renset planter 1 time;
ID1932020710;søndag, jollen op, stanget 17 ål, fastelavn;
ID1932020810;hugget træ 3 rm, savet, solgt 5 p ål 70 ører;
ID1932020910;hugget træ 2 rm snevejr;
ID1932021010;hugget 2 rm frost;
ID1932021110;hugget træ 3rm, frost;
ID1932021210;hugget træ 2 rm tø;
ID1932021310;hugget træ 2 rm;
ID1932021410;stanget 19 ål, 7 p;
ID1932021510;hugget træ 3 B;
ID1932021610;hugget træ 2 B;
ID1932021710;hugget træ 2 B;
ID1932021810;hugget træ 2 B, 7 p ål;
ID1932021910;hugget træ 2 B;
ID1932022010;hugget træ 3B;
ID1932022110;blæst;
ID1932022210;hugget træ 2 B;
ID1932022310;hugget træ 3 B;
ID1932022410;hugget træ 2 B, møde i Nordby;
ID1932022510;hugget træ 3 B;
ID1932022610;hugget træ 2 B;
ID1932022710;hugget træ 2 b;
ID1932022810;søndag          25 kr;
ID1932022910;hugget træ 2 B;
ID1932020101;30 stb- 21 rm- gjort op;
ID1932020101;45 rm;
ID1932030110;motoren i vandet, sat 40 torskeruser;
ID1932030210;hugget træ 2 B;
ID1932030310;lappet ruser;
ID1932030410;sejler ruser til Mårup;
ID1932030510;stanget 42 ål;
ID1932030610;søndag, røgtet ruser Mårup;
ID1932030710;stanget 42 ål, 20 kr;
ID1932030810;stanget 2 ål, blæst;
ID1932030910;snestorm nordøst;
ID1932031010;solgt 23 p ål, røgtet ruser, 6 gr. Frost;
ID1932031110;gjort op;
ID1932031310;søndag, røgtet ruser   ;
ID1932031410;hugget træ 2 B;
ID1932031510;hugget træ 2 B;
ID1932031610;røgtet ruser;
ID1932031710;hugget træ 3 B;
ID1932031810;røgtet ruser, strøet gødning på Hjortholm, Karl og Karl Martin solgt 600 kg s 8 ører, 118 kg S 16 ører;
ID1932031910;strøet gødning Hjortholm, 25 kr;
ID1932032010;stanget 10 ål, søndag;
ID1932032110;røgtet ruser;
ID1932032210;hugget træ 2;
ID1932032310;røgtet ruser, 83 kg S 15 ører, 259 s 7 ører, hugget 1 rm;
ID1932032410;skærtorsdag, Pillemark;
ID1932032510;langfredag;
ID1932032610;røgtet ruser, stan get 12 ål;
ID1932032710;påske;
ID1932032910;røgtet ruser, stanget 4 ål;
ID1932033010;stanget 14 ål;
ID1932033110;stanget 14 ål, solgt 17 p ål;
ID1932031200;;
ID1932032800;;
ID1932040110;røgtet ruser, stanget 11 ål;
ID1932040210;hugget træ 1 B, sat kartofler;
ID1932040310;søndag, sta get 5 ål, flået Gudmands hest;
ID1932040410;røgtet ruser, stanget 10 ål;
ID1932040510;solgt 655 kg s 7 ører, 145 kg 15 ører;
ID1932040610;strøer tang Hjortholm;
ID1932040710;røgtet ruser, strøet tang 3 timer;
ID1932040810;strøet tang færdig;
ID1932040910;sat kartofler Hsh;
ID1932041010;søndag, røgtet ruser, storm, til konfirmation Herman;
ID1932041110;sat kartofler Hsh, 6 p ål;
ID1932041210;hugget træ  2 rm, solgt 163 S 15 ører, 512 s 7 ører;
ID1932041310;røgtet ruser, hugget 1 rm træ;
ID1932041410;hugget 2 rm træ;
ID1932041510;hugget 3 rm træ;
ID1932041610;hugget 3 rm træ;
ID1932041710;søndag, røgtet ruser solgt 337 kg s 7 øer, 152 S 15 ører;
ID1932041810;userne op og sejler hjem;
ID1932041910;hugget træ 2B;
ID1932042010;slået stænge Hjh;
ID1932042110;hugget træ 3 b;
ID1932042210;bededag, stan get 2 ål;
ID1932042310;hugget 2 B;
ID1932042410;søndag, stanget 22 ål;
ID1932042510;hugget træ3 B ;
ID1932042610;hugget træ 2 b;
ID1932042710;kvier Hjh, gjort op;
ID1932042810;hugget træ 3 B;
ID1932042910;hugget træ 2 B;
ID1932043010;gravet på Kyholm;
ID1932040101;3024 kg torsk, 271 - 74 ører;
ID1932040101;knap 9 ører pr. kg.;
ID1932050110;søndag, møde Onsbjerg fiskerne;
ID1932050210;slået stænge Vejrø, Lindholm;
ID1932050310;hugget træ 2 B;
ID1932050410;hugget træ 2 B, 30 kr;
ID1932050510;kristihimmelfartsdag;
ID1932050610;kvier Kyholm, Lindholm, gjort op Valdemar;
ID1932050710;hugget træ 1 rm, 8 timer;
ID1932050810;søndag, lappet tag;
ID1932050910;kvier Vejrø, 48;
ID1932051010;kvier Vejrø, 19;
ID1932051110;hugget 2 rm 8 timer, 20 kr;
ID1932051210;hugget 1 rm træ, plagene rendt fra Hjortholm;
ID1932051310;regn;
ID1932051410;Holmene 328 æg, 5 plage hjem;
ID1932051510;søndag, pinse;
ID1932051610;fremmede;
ID1932051710;vasket får;
ID1932051810;hugget træ 2 rm 8 timer;
ID1932051910;klippet får, 12 plage på Hjortholm;
ID1932052010;på Holmene 400 æg, arbejde ved båden;
ID1932052110;hugget rræ 1 rm, lagt bark 1/2;
ID1932052210;klippet får, Yh 20 kr;
ID1932052310; hugget træ 2 B 8 timer;
ID1932052410; båden op;
ID1932052510; hugget træ 2 B ;
ID1932052610; regn  malet loft;
ID1932052710;hugget træ 2 b;
ID1932052810;regn storm, hugget 1 b;
ID1932052910;søndag, kalket huset;
ID1932053010;hugget træ 2;
ID1932053110;hugget træ 2;
ID1932060110;pustet planter;
ID1932060210;pustet planter 5 timer, hugget ræ 4 timer;
ID1932060310;pustet planter, gjort op;
ID1932060410;hugget træ Mårup;
ID1932060510;søndag i Pillemark;
ID1932060610;hugget træ Mårup;
ID1932060710;hugget træ Mårup, 7 stb. 120 pæle;
ID1932060810;møde i Nordby;
ID1932061010;hugget træ 2 timer, 26 kr;
ID1932061110;ugget træ 3 b;
ID1932061210;søndag, tjæret taget;
ID1932061310;hugget træ 2 b;
ID1932061410;hugget træ 2 b;
ID1932061510;hugget træ 1;
ID1932061610;hugget træ 1 b, motoren ren;
ID1932061710;strøget rejer;
ID1932061810;strøget rejer 9 p 121 ører;
ID1932061910;søndag, bryllup P Lander;
ID1932062010;arbejde ved jollen, strøget rejer;
ID1932062110;sat dæk i jollen;
ID1932062210;arbejde Bertel;
ID1932062310;arbejde Bertel;
ID1932062410;arbejde Bertel;
ID1932062510;ryddet kær Vejrø;
ID1932062610;søndag,Olsen kom;
ID1932062710;ryddet kær Vejrø 30 kr;
ID1932062810;stakke hø Bertel;
ID1932062910;kalket Bertel, kartofler op R. Hansen;
ID1932063010;kartofler op R.Hansen;
ID1932060900;;
ID1932070110;kartofler op R.Hansen;
ID1932070210;kalket for Bertel;
ID1932070310;søndag;
ID1932070410;kalket for Bertel;
ID1932070510;kalket for Bertel;
ID1932070610;kørt hø Bertel;
ID1932070710;kalket for Bertel;
ID1932070810;garvet kirkegård Kyholm;
ID1932070910;slået tidsler Kyholm 1/2;
ID1932071010;søndag, prammen op;
ID1932071110;malet pram sat kroge 6 ål;
ID1932071210;lavet senge hsh;
ID1932071310;lavet senge hsh;
ID1932071410;lavet kroge;
ID1932071710;regn hele dag, Hansen kom;
ID1932072110;pillet kartofler Hsh;
ID1932072210;Korset indviet Kyholm;
ID1932072310;hugget bøjler;
ID1932072410;på Hjortholm, søndag;
ID1932072510;losset kul, Hermine;
ID1932072610;i læs træ og top;
ID1932072710;lavet bøjler, 120 p ål 40 øre;
ID1932072810;høstet for R. Hansen;
ID1932072910;høstet for R. Hansen;
ID1932073010;høstet for R. Hansen;
ID1932073110;søndag, sat kroge 50 ål, Hansen rejst;
ID1932071500;;
ID1932071600;;
ID1932071800;;
ID1932071900;;
ID1932072000;;
ID1932080210;høstet for R. Hansen 1/2;
ID1932080310;høstet for R. Hansen ;
ID1932080410;høstet for R. Hansen;
ID1932080510;slået tidsler 1 plag hjem;
ID1932080610;slået tidsler ;
ID1932080710;søndag, lavet ruser;
ID1932080810;slået tidsler Hjh 1/2 lavet bøjler;
ID1932080910;slået tidsler ;
ID1932081010;høstet for R. Hansen, 60 p ål 40 øre;
ID1932081110;høstet for R. Hansen, færdig;
ID1932081210;høstet for Bertel;
ID1932081310;lav et bøjler, regn;
ID1932081410;i Pillemark, Kåsen, søndag;
ID1932081510;høstet for Bertel 1/2;
ID1932081610;høstet for Bertel;
ID1932081710;høstet for Bertel;
ID1932081810;høstet for Bertel færdig;
ID1932081910;lavet bøjler;
ID1932082010;lavet krybbe Hsh, høstgilde Bertel;
ID1932082110;søndag, lavet ruser;
ID1932082210;regn lavet ruser;
ID1932082310;lappet rade;
ID1932082410;tærsket for Bertel;
ID1932082510;solgt 94 p ål 40 ører;
ID1932082610;tærsket for Bertel;
ID1932082710;tærsket for Bertel;
ID1932082810;søndag ;
ID1932082910;tærsket for Bertel;
ID1932083010;tærsket for Bertel 1/2 færdig;
ID1932083110;tærsket på Hsh;
ID1932080100;;
ID1932090110;tærsket på Hsh;
ID1932090210;regn;
ID1932090310;regn;
ID1932090410;søndag;
ID1932090510;tærsket for Andreas;
ID1932090610;tærsket for R Hansen;
ID1932090710;60 p sild;
ID1932090810;25 p sild, tærsket  R Hansen ;
ID1932090910;vasket får Hj;
ID1932091010;røgtet ruser klippet får Vejrø Kyholm 15 kr;
ID1932091110;lavet sildegarn, søndag;
ID1932091210;lavet sildegarn, ;
ID1932091310;6 k sild 4 kr;
ID1932091410;3 1/2 k, Olsen 4 kr, røgtet ruser 367 kr. 14 ører;
ID1932091510; røgtet sildegarn;
ID1932091610;20 k sild Bagge 3 kr;
ID1932091710;2 1/2 k sild Pedersen røgtet ruser, 185 kg torsk 12 ører;
ID1932091810;søndag, 3 sild;
ID1932091910;14 p sild, hugget træ 6 timer;
ID1932092010;7 k sild 4 kr, Bagge;
ID1932092110;3 k sild 5 kr;
ID1932092210;18 p sild, spegesild, Sørensen Ballen, Karl Martin 2 kasser;
ID1932092310;1 ol sild, hugget træ 1 time;
ID1932092410;hugget træ 3 timer, solgt 285 kg torsk 15 ører;
ID1932092510;søndag, røgtet ruser;
ID1932092610;5 k.sild, Svendsen 3 kr;
ID1932092710;1 ol sild, Lars Sti?, hugget træ 6 timer;
ID1932092810;4 k. sild, Selvig;
ID1932092910;32 p sild, 383 kg. T. 15 ører, røgtet ruser;
ID1932093010;kvier fra Vejrø;
ID1932100110;blæst;
ID1932100210;søndag, røgtet ruser;
ID1932100310;2 k. sild Ballen 2 kr, Hentet ledene til Kyholm;
ID1932100410;220 kg S 18 ører, 143 s 10 ører, kvier fra Kyholm;
ID1932100510;7 k sild, 272 Bagge, På Vejrø at fange vilde kvier;
ID1932100610;røgtet ruser, begravelse Anemette;
ID1932100710;4 k sild Bagge 275;
ID1932100810;4 k sild Bagge 2 kr blæst;
ID1932100910;søndag, blæst;
ID1932101010;røgtet ruser ;
ID1932101110;3 k  sild 3 kr. Bagge, røgtet ruser;
ID1932101210;røgtet ruser;
ID1932101310;blæst, lavet madras, 15 kg 10 ører;
ID1932101410;5 k sild Bagge 3 kr, 499 k S 18, 155 - 10;
ID1932101510;røgtet ruser;
ID1932101610;søndag;
ID1932101710;kvier fra Hjh;
ID1932101810; k sild, 3 kBagge;
ID1932101910;85 p sild, 198 - 18, 316- 10 ører. Røgtet ruser ;
ID1932102010;lappet ruser;
ID1932102110;kartofler R.Hansen;
ID1932102210;lappet ruser, motoren i stand;
ID1932102310;søndag, 61 kg S 18, 50 kg s 10 ører, røgtet ruser;
ID1932102410;storm nord;
ID1932102510;pillet kartofler;
ID1932102610;153 S 18. 124 s 10 ører, røgtet ruser, regn ;
ID1932102710;kogt sildegarn;
ID1932102810;pillet kartofler Andreas;
ID1932102910;røgtet ruser, skruen brækket;
ID1932103010;søndag, blæst;
ID1932103110;Jens Jørgen Begravet;
ID1932110110;jollen ud i vandet, slået benet røgtet ruser;
ID1932110210;541 kg S 18 ører, 377 s 8 ører, lappet sildegarn;
ID1932110310;lappet sildegarn;
ID1932110410;røgtet ruser, Karl med;
ID1932110510;lappet ruser;
ID1932110610;sønda, 136 kg S 18, 57- 10 ører;
ID1932110810;blæst;
ID1932110910;i Pillemark;
ID1932111010;røgtet ruser ;
ID1932111110;lappet ruser;
ID1932111210;262 kg S 18, 126 kg 10 ører;
ID1932111310;søndag, lavet pram;
ID1932111410;røgtet ruser;
ID1932111510;kaniner Vejrø 270;
ID1932111610;130 kg S 18, 114 - 8ører, Valg, bygget pram;
ID1932111710;kaniner Vejrø 140;
ID1932111810;røgtet ruser;
ID1932111910;bygget pram;
ID1932112010;søndag, røgtet ruser;
ID1932112110;bygget pram;
ID1932112210;røgtet ruser;
ID1932112310;bygget pram færdig;
ID1932112410;49 kr 4 ører torsk;
ID1932112510;hugget træ;
ID1932112610;røgtet ruser blæst;
ID1932112810;røgtet ruser blæst;
ID1932112910;hugget træ2B;
ID1932113010;hugget rabet på vejen;
ID1932110700;;
ID1932112700;;
ID1932120110;grus på vejen;
ID1932120210;grus på vejen;
ID1932120310;ler på vejen ;
ID1932120410;søndag;
ID1932120510;sand på vejen;
ID1932120610;røgtet ruser snestorm;
ID1932120710;hugget træ 1 B;
ID1932120810;hugget træ 2 B;
ID1932120910;røgtet ruser ;
ID1932121010;skuffet vejen;
ID1932121210;33 S 18, 154 s 8 ører, hugget træ 2 B;
ID1932121310;hugget træ 2 B;
ID1932121410;hugget træ 2 B;
ID1932121510;røgtetruser, taget 44 op;
ID1932121610;hugget træ 2 B, gjort op, 13 b 46 timer;
ID1932121710;hugget træ, 45 kg S 18, 100 - 8 ører;
ID1932121810;søndag;
ID1932121910;ruserne op, stan get 18 ål;
ID1932122010;hugget træ 2 b;
ID1932122110;sejler til Hou;
ID1932122210;Hjem fra Hou;
ID1932122310;hugget træ 3 B;
ID1932122410;hugget træ 2 B;
ID1932122510;søndag i Pillemark;
ID1932122610;stanget ål;
ID1932122710;hugget 2;
